64,9.607143064099161e-05,7.796910002727693e-05,0.39963209507789,0.0
64,9.607143064099161e-05,7.796910002727693e-05,0.5247240713084175,0.0
32,7.099608702105396e-05,4.284661518936281e-05,0.4954079932769731,0.0
64,9.607143064099161e-05,7.796910002727693e-05,0.5247240713084175,0.0
32,7.099608702105396e-05,4.284661518936281e-05,0.4954079932769731,0.0
64,4.256333393860121e-05,3.294723304392431e-05,0.7413178120473759,0.5078651685393257
32,7.099608702105396e-05,4.284661518936281e-05,0.4954079932769731,0.0
64,9.607143064099161e-05,7.796910002727693e-05,0.5247240713084175,0.0
32,3.623553932477098e-05,1.8741321526266077e-05,0.7665696756263526,0.4520123839009287
32,7.099608702105396e-05,4.284661518936281e-05,0.4954079932769731,0.0
64,4.256333393860121e-05,3.294723304392431e-05,0.7413178120473759,0.5968109339407744
64,9.607143064099161e-05,7.796910002727693e-05,0.5247240713084175,0.0
32,3.623553932477098e-05,1.8741321526266077e-05,0.7665696756263526,0.5017921146953406
32,7.099608702105396e-05,4.284661518936281e-05,0.4954079932769731,0.03669724770642201
64,9.607143064099161e-05,7.796910002727693e-05,0.5247240713084175,0.0
32,7.099608702105396e-05,4.284661518936281e-05,0.4954079932769731,0.0
32,7.099608702105396e-05,4.284661518936281e-05,0.4954079932769731,0.0
32,7.099608702105396e-05,4.284661518936281e-05,0.4954079932769731,0.0
64,9.607143064099161e-05,7.796910002727693e-05,0.5247240713084175,0.0
32,7.099608702105396e-05,4.284661518936281e-05,0.4954079932769731,0.0
32,7.099608702105396e-05,4.284661518936281e-05,0.4954079932769731,0.0
64,3.0704761572603066e-05,4.323345474760354e-06,0.8080805900811161,0.5700934579439252
64,9.607143064099161e-05,7.796910002727693e-05,0.5247240713084175,0.0
32,2.4453790470973604e-05,8.884088208277708e-05,0.46712509981461015,0.5000000000000001
64,3.0704761572603066e-05,4.323345474760354e-06,0.8080805900811161,0.5815602836879432
64,9.607143064099161e-05,7.796910002727693e-05,0.5247240713084175,0.0
256,7.222686348150544e-05,9.606160867953977e-05,0.4714688153879163,0.0
64,3.0704761572603066e-05,4.323345474760354e-06,0.8080805900811161,0.5720620842572062
32,2.4453790470973604e-05,8.884088208277708e-05,0.46712509981461015,0.4976303317535545
64,3.0704761572603066e-05,4.323345474760354e-06,0.8080805900811161,0.5748218527315915
64,9.607143064099161e-05,7.796910002727693e-05,0.5247240713084175,0.0
32,2.4453790470973604e-05,8.884088208277708e-05,0.46712509981461015,0.4846526655896608
64,3.0704761572603066e-05,4.323345474760354e-06,0.8080805900811161,0.5601965601965601
64,9.607143064099161e-05,7.796910002727693e-05,0.5247240713084175,0.0
64,3.0704761572603066e-05,4.323345474760354e-06,0.8080805900811161,0.6004962779156328
32,2.4453790470973604e-05,8.884088208277708e-05,0.46712509981461015,0.5179063360881543
64,3.0704761572603066e-05,4.323345474760354e-06,0.8080805900811161,0.5903307888040712
64,3.0704761572603066e-05,4.323345474760354e-06,0.8080805900811161,0.5783664459161149
32,2.4453790470973604e-05,8.884088208277708e-05,0.46712509981461015,0.5287846481876333
64,4.558327528535911e-05,4.592488919658672e-05,0.6581100947678922,0.5502645502645502
64,3.0704761572603066e-05,4.323345474760354e-06,0.8080805900811161,0.6213592233009709
256,7.222686348150544e-05,9.606160867953977e-05,0.4714688153879163,0.0
32,2.4453790470973604e-05,8.884088208277708e-05,0.46712509981461015,0.4987146529562983
64,3.0704761572603066e-05,4.323345474760354e-06,0.8080805900811161,0.5783664459161149
16,4.6695298935833565e-06,8.158889191959212e-05,0.7461371724598852,0.35046728971962615
64,4.558327528535911e-05,4.592488919658672e-05,0.6581100947678922,0.5091463414634145
16,4.6695298935833565e-06,8.158889191959212e-05,0.7461371724598852,0.347394540942928
32,2.4453790470973604e-05,8.884088208277708e-05,0.46712509981461015,0.4967032967032967
16,4.6695298935833565e-06,8.158889191959212e-05,0.7461371724598852,0.3588235294117647
16,4.6695298935833565e-06,8.158889191959212e-05,0.7461371724598852,0.4015444015444015
16,4.6695298935833565e-06,8.158889191959212e-05,0.7461371724598852,0.3753086419753086
32,2.4453790470973604e-05,8.884088208277708e-05,0.46712509981461015,0.5333333333333333
16,4.6695298935833565e-06,8.158889191959212e-05,0.7461371724598852,0.37305699481865284
16,4.6695298935833565e-06,8.158889191959212e-05,0.7461371724598852,0.38009049773755654
32,2.4453790470973604e-05,8.884088208277708e-05,0.46712509981461015,0.5026737967914439
64,4.558327528535911e-05,4.592488919658672e-05,0.6581100947678922,0.5707434052757795
256,7.222686348150544e-05,9.606160867953977e-05,0.4714688153879163,0.0
16,4.6695298935833565e-06,8.158889191959212e-05,0.7461371724598852,0.34889434889434884
16,4.6695298935833565e-06,8.158889191959212e-05,0.7461371724598852,0.3791208791208791
64,4.558327528535911e-05,4.592488919658672e-05,0.6581100947678922,0.5755102040816327
16,4.6695298935833565e-06,8.158889191959212e-05,0.7461371724598852,0.33628318584070793
32,2.4453790470973604e-05,8.884088208277708e-05,0.46712509981461015,0.5268065268065267
64,8.706773678653806e-05,4.3880621046675316e-05,0.47148636681616474,0.0
64,8.706773678653806e-05,4.3880621046675316e-05,0.47148636681616474,0.0
64,8.706773678653806e-05,4.3880621046675316e-05,0.47148636681616474,0.0
64,8.706773678653806e-05,4.3880621046675316e-05,0.47148636681616474,0.0
64,8.706773678653806e-05,4.3880621046675316e-05,0.47148636681616474,0.0
64,4.558327528535911e-05,4.592488919658672e-05,0.6581100947678922,0.562962962962963
64,8.706773678653806e-05,4.3880621046675316e-05,0.47148636681616474,0.0
64,4.9484157991324426e-05,1.3021428819051473e-05,0.41154759493336995,0.5493975903614458
64,8.706773678653806e-05,4.3880621046675316e-05,0.47148636681616474,0.0
256,7.222686348150544e-05,9.606160867953977e-05,0.4714688153879163,0.0
64,8.706773678653806e-05,4.3880621046675316e-05,0.47148636681616474,0.0
64,4.558327528535911e-05,4.592488919658672e-05,0.6581100947678922,0.0
64,8.706773678653806e-05,4.3880621046675316e-05,0.47148636681616474,0.0
64,8.706773678653806e-05,4.3880621046675316e-05,0.47148636681616474,0.0
64,4.9484157991324426e-05,1.3021428819051473e-05,0.41154759493336995,0.5504087193460491
256,1.728261310380096e-05,7.921441042680802e-05,0.6454720121429397,0.6157303370786517
64,4.558327528535911e-05,4.592488919658672e-05,0.6581100947678922,0.5595567867036011
64,4.9484157991324426e-05,1.3021428819051473e-05,0.41154759493336995,0.5039370078740159
256,7.222686348150544e-05,9.606160867953977e-05,0.4714688153879163,0.42729970326409494
256,1.728261310380096e-05,7.921441042680802e-05,0.6454720121429397,0.6172248803827752
64,4.558327528535911e-05,4.592488919658672e-05,0.6581100947678922,0.5327313769751691
64,4.9484157991324426e-05,1.3021428819051473e-05,0.41154759493336995,0.5499999999999999
64,4.9484157991324426e-05,1.3021428819051473e-05,0.41154759493336995,0.0
64,4.558327528535911e-05,4.592488919658672e-05,0.6581100947678922,0.5038167938931297
256,1.728261310380096e-05,7.921441042680802e-05,0.6454720121429397,0.6059113300492611
64,4.9484157991324426e-05,1.3021428819051473e-05,0.41154759493336995,0.555256064690027
256,1.728261310380096e-05,7.921441042680802e-05,0.6454720121429397,0.5910064239828694
256,7.222686348150544e-05,9.606160867953977e-05,0.4714688153879163,0.2352941176470588
64,4.558327528535911e-05,4.592488919658672e-05,0.6581100947678922,0.541871921182266
64,4.9484157991324426e-05,1.3021428819051473e-05,0.41154759493336995,0.54
64,1.5286681792194078e-05,2.0584494295802448e-06,0.5002251666834131,0.6128266033254157
256,1.728261310380096e-05,7.921441042680802e-05,0.6454720121429397,0.6009615384615384
64,4.9484157991324426e-05,1.3021428819051473e-05,0.41154759493336995,0.541019955654102
256,7.222686348150544e-05,9.606160867953977e-05,0.4714688153879163,0.0
256,1.728261310380096e-05,7.921441042680802e-05,0.6454720121429397,0.6038461538461538
64,1.5286681792194078e-05,2.0584494295802448e-06,0.5002251666834131,0.600896860986547
64,4.9484157991324426e-05,1.3021428819051473e-05,0.41154759493336995,0.5469728601252609
64,1.5286681792194078e-05,2.0584494295802448e-06,0.5002251666834131,0.5877862595419847
256,1.728261310380096e-05,7.921441042680802e-05,0.6454720121429397,0.6101694915254238
64,4.9484157991324426e-05,1.3021428819051473e-05,0.41154759493336995,0.5432098765432098
64,1.5286681792194078e-05,2.0584494295802448e-06,0.5002251666834131,0.6052009456264774
256,7.222686348150544e-05,9.606160867953977e-05,0.4714688153879163,0.5056818181818181
64,1.5286681792194078e-05,2.0584494295802448e-06,0.5002251666834131,0.600877192982456
256,1.728261310380096e-05,7.921441042680802e-05,0.6454720121429397,0.5831325301204819
64,1.5286681792194078e-05,2.0584494295802448e-06,0.5002251666834131,0.6033254156769596
256,1.728261310380096e-05,7.921441042680802e-05,0.6454720121429397,0.5669291338582676
256,7.222686348150544e-05,9.606160867953977e-05,0.4714688153879163,0.0
64,3.810974316299443e-05,5.830960312331442e-06,0.7379780312488193,0.5660377358490565
64,1.968200332584369e-05,4.866803741621717e-05,0.6487495705056096,0.5916666666666667
64,1.968200332584369e-05,4.866803741621717e-05,0.6487495705056096,0.631578947368421
